Id,Store,DayOfWeek,Date,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Promo2,date
11564,564,5,2015-09-04,1,1,0,0,d,c,6540.0,1,2015-03-01
12420,564,4,2015-09-03,1,1,0,0,d,c,6540.0,1,2015-03-01
13276,564,3,2015-09-02,1,1,0,0,d,c,6540.0,1,2015-03-01
14132,564,2,2015-09-01,1,1,0,0,d,c,6540.0,1,2015-03-01
14988,564,1,2015-08-31,1,1,0,0,d,c,6540.0,1,2015-03-01
15844,564,7,2015-08-30,0,0,0,0,d,c,6540.0,1,2015-03-01
16700,564,6,2015-08-29,1,0,0,0,d,c,6540.0,1,2015-03-01
17556,564,5,2015-08-28,1,0,0,0,d,c,6540.0,1,2015-03-01
18412,564,4,2015-08-27,1,0,0,0,d,c,6540.0,1,2015-03-01
19268,564,3,2015-08-26,1,0,0,0,d,c,6540.0,1,2015-03-01
20124,564,2,2015-08-25,1,0,0,0,d,c,6540.0,1,2015-03-01
20980,564,1,2015-08-24,1,0,0,0,d,c,6540.0,1,2015-03-01
21836,564,7,2015-08-23,0,0,0,0,d,c,6540.0,1,2015-03-01
22692,564,6,2015-08-22,1,0,0,0,d,c,6540.0,1,2015-03-01
23548,564,5,2015-08-21,1,1,0,0,d,c,6540.0,1,2015-03-01
24404,564,4,2015-08-20,1,1,0,0,d,c,6540.0,1,2015-03-01
25260,564,3,2015-08-19,1,1,0,0,d,c,6540.0,1,2015-03-01
26116,564,2,2015-08-18,1,1,0,0,d,c,6540.0,1,2015-03-01
26972,564,1,2015-08-17,1,1,0,0,d,c,6540.0,1,2015-03-01
27828,564,7,2015-08-16,0,0,0,0,d,c,6540.0,1,2015-03-01
28684,564,6,2015-08-15,1,0,0,0,d,c,6540.0,1,2015-03-01
29540,564,5,2015-08-14,1,0,0,0,d,c,6540.0,1,2015-03-01
30396,564,4,2015-08-13,1,0,0,0,d,c,6540.0,1,2015-03-01
31252,564,3,2015-08-12,1,0,0,0,d,c,6540.0,1,2015-03-01
32108,564,2,2015-08-11,1,0,0,1,d,c,6540.0,1,2015-03-01
32964,564,1,2015-08-10,1,0,0,1,d,c,6540.0,1,2015-03-01
33820,564,7,2015-08-09,0,0,0,0,d,c,6540.0,1,2015-03-01
34676,564,6,2015-08-08,1,0,0,0,d,c,6540.0,1,2015-03-01
35532,564,5,2015-08-07,1,1,0,1,d,c,6540.0,1,2015-03-01
36388,564,4,2015-08-06,1,1,0,1,d,c,6540.0,1,2015-03-01
37244,564,3,2015-08-05,1,1,0,1,d,c,6540.0,1,2015-03-01
38100,564,2,2015-08-04,1,1,0,1,d,c,6540.0,1,2015-03-01
38956,564,1,2015-08-03,1,1,0,1,d,c,6540.0,1,2015-03-01
39812,564,7,2015-08-02,0,0,0,0,d,c,6540.0,1,2015-03-01
40668,564,6,2015-08-01,1,0,0,0,d,c,6540.0,1,2015-03-01
437,565,4,2015-09-17,1,1,0,0,a,c,160.0,0,2007-07-01
1293,565,3,2015-09-16,1,1,0,0,a,c,160.0,0,2007-07-01
2149,565,2,2015-09-15,1,1,0,0,a,c,160.0,0,2007-07-01
3005,565,1,2015-09-14,1,1,0,0,a,c,160.0,0,2007-07-01
3861,565,7,2015-09-13,0,0,0,0,a,c,160.0,0,2007-07-01
4717,565,6,2015-09-12,1,0,0,0,a,c,160.0,0,2007-07-01
5573,565,5,2015-09-11,1,0,0,0,a,c,160.0,0,2007-07-01
6429,565,4,2015-09-10,1,0,0,0,a,c,160.0,0,2007-07-01
7285,565,3,2015-09-09,1,0,0,0,a,c,160.0,0,2007-07-01
8141,565,2,2015-09-08,1,0,0,0,a,c,160.0,0,2007-07-01
8997,565,1,2015-09-07,1,0,0,0,a,c,160.0,0,2007-07-01
9853,565,7,2015-09-06,0,0,0,0,a,c,160.0,0,2007-07-01
10709,565,6,2015-09-05,1,0,0,0,a,c,160.0,0,2007-07-01
11565,565,5,2015-09-04,1,1,0,0,a,c,160.0,0,2007-07-01
12421,565,4,2015-09-03,1,1,0,0,a,c,160.0,0,2007-07-01
13277,565,3,2015-09-02,1,1,0,0,a,c,160.0,0,2007-07-01
14133,565,2,2015-09-01,1,1,0,0,a,c,160.0,0,2007-07-01
14989,565,1,2015-08-31,1,1,0,0,a,c,160.0,0,2007-07-01
15845,565,7,2015-08-30,0,0,0,0,a,c,160.0,0,2007-07-01
16701,565,6,2015-08-29,1,0,0,0,a,c,160.0,0,2007-07-01
17557,565,5,2015-08-28,1,0,0,0,a,c,160.0,0,2007-07-01
18413,565,4,2015-08-27,1,0,0,0,a,c,160.0,0,2007-07-01
19269,565,3,2015-08-26,1,0,0,0,a,c,160.0,0,2007-07-01
20125,565,2,2015-08-25,1,0,0,0,a,c,160.0,0,2007-07-01
20981,565,1,2015-08-24,1,0,0,0,a,c,160.0,0,2007-07-01
21837,565,7,2015-08-23,0,0,0,0,a,c,160.0,0,2007-07-01
22693,565,6,2015-08-22,1,0,0,0,a,c,160.0,0,2007-07-01
23549,565,5,2015-08-21,1,1,0,0,a,c,160.0,0,2007-07-01
24405,565,4,2015-08-20,1,1,0,0,a,c,160.0,0,2007-07-01
25261,565,3,2015-08-19,1,1,0,0,a,c,160.0,0,2007-07-01
26117,565,2,2015-08-18,1,1,0,0,a,c,160.0,0,2007-07-01
26973,565,1,2015-08-17,1,1,0,0,a,c,160.0,0,2007-07-01
27829,565,7,2015-08-16,0,0,0,0,a,c,160.0,0,2007-07-01
28685,565,6,2015-08-15,1,0,0,0,a,c,160.0,0,2007-07-01
29541,565,5,2015-08-14,1,0,0,0,a,c,160.0,0,2007-07-01
30397,565,4,2015-08-13,1,0,0,0,a,c,160.0,0,2007-07-01
31253,565,3,2015-08-12,1,0,0,0,a,c,160.0,0,2007-07-01
32109,565,2,2015-08-11,1,0,0,1,a,c,160.0,0,2007-07-01
32965,565,1,2015-08-10,1,0,0,1,a,c,160.0,0,2007-07-01
33821,565,7,2015-08-09,0,0,0,0,a,c,160.0,0,2007-07-01
34677,565,6,2015-08-08,1,0,0,0,a,c,160.0,0,2007-07-01
35533,565,5,2015-08-07,1,1,0,1,a,c,160.0,0,2007-07-01
36389,565,4,2015-08-06,1,1,0,1,a,c,160.0,0,2007-07-01
37245,565,3,2015-08-05,1,1,0,1,a,c,160.0,0,2007-07-01
38101,565,2,2015-08-04,1,1,0,1,a,c,160.0,0,2007-07-01
38957,565,1,2015-08-03,1,1,0,1,a,c,160.0,0,2007-07-01
39813,565,7,2015-08-02,0,0,0,0,a,c,160.0,0,2007-07-01
40669,565,6,2015-08-01,1,0,0,0,a,c,160.0,0,2007-07-01
438,566,4,2015-09-17,1,1,0,0,a,a,3620.0,1,2007-07-01
1294,566,3,2015-09-16,1,1,0,0,a,a,3620.0,1,2007-07-01
2150,566,2,2015-09-15,1,1,0,0,a,a,3620.0,1,2007-07-01
3006,566,1,2015-09-14,1,1,0,0,a,a,3620.0,1,2007-07-01
3862,566,7,2015-09-13,0,0,0,0,a,a,3620.0,1,2007-07-01
4718,566,6,2015-09-12,1,0,0,0,a,a,3620.0,1,2007-07-01
5574,566,5,2015-09-11,1,0,0,0,a,a,3620.0,1,2007-07-01
6430,566,4,2015-09-10,1,0,0,0,a,a,3620.0,1,2007-07-01
7286,566,3,2015-09-09,1,0,0,0,a,a,3620.0,1,2007-07-01
8142,566,2,2015-09-08,1,0,0,0,a,a,3620.0,1,2007-07-01
8998,566,1,2015-09-07,1,0,0,0,a,a,3620.0,1,2007-07-01
9854,566,7,2015-09-06,0,0,0,0,a,a,3620.0,1,2007-07-01
10710,566,6,2015-09-05,1,0,0,0,a,a,3620.0,1,2007-07-01
11566,566,5,2015-09-04,1,1,0,0,a,a,3620.0,1,2007-07-01
12422,566,4,2015-09-03,1,1,0,0,a,a,3620.0,1,2007-07-01
13278,566,3,2015-09-02,1,1,0,0,a,a,3620.0,1,2007-07-01
14134,566,2,2015-09-01,1,1,0,0,a,a,3620.0,1,2007-07-01
14990,566,1,2015-08-31,1,1,0,0,a,a,3620.0,1,2007-07-01
15846,566,7,2015-08-30,0,0,0,0,a,a,3620.0,1,2007-07-01
16702,566,6,2015-08-29,1,0,0,0,a,a,3620.0,1,2007-07-01
17558,566,5,2015-08-28,1,0,0,0,a,a,3620.0,1,2007-07-01
18414,566,4,2015-08-27,1,0,0,0,a,a,3620.0,1,2007-07-01
19270,566,3,2015-08-26,1,0,0,1,a,a,3620.0,1,2007-07-01
20126,566,2,2015-08-25,1,0,0,1,a,a,3620.0,1,2007-07-01
20982,566,1,2015-08-24,1,0,0,1,a,a,3620.0,1,2007-07-01
21838,566,7,2015-08-23,0,0,0,0,a,a,3620.0,1,2007-07-01
22694,566,6,2015-08-22,1,0,0,0,a,a,3620.0,1,2007-07-01
23550,566,5,2015-08-21,1,1,0,1,a,a,3620.0,1,2007-07-01
24406,566,4,2015-08-20,1,1,0,1,a,a,3620.0,1,2007-07-01
25262,566,3,2015-08-19,1,1,0,1,a,a,3620.0,1,2007-07-01
26118,566,2,2015-08-18,1,1,0,1,a,a,3620.0,1,2007-07-01
26974,566,1,2015-08-17,1,1,0,1,a,a,3620.0,1,2007-07-01
27830,566,7,2015-08-16,0,0,0,0,a,a,3620.0,1,2007-07-01
28686,566,6,2015-08-15,1,0,0,0,a,a,3620.0,1,2007-07-01
29542,566,5,2015-08-14,1,0,0,1,a,a,3620.0,1,2007-07-01
30398,566,4,2015-08-13,1,0,0,1,a,a,3620.0,1,2007-07-01
31254,566,3,2015-08-12,1,0,0,1,a,a,3620.0,1,2007-07-01
32110,566,2,2015-08-11,1,0,0,1,a,a,3620.0,1,2007-07-01
32966,566,1,2015-08-10,1,0,0,1,a,a,3620.0,1,2007-07-01
33822,566,7,2015-08-09,0,0,0,0,a,a,3620.0,1,2007-07-01
34678,566,6,2015-08-08,1,0,0,0,a,a,3620.0,1,2007-07-01
35534,566,5,2015-08-07,1,1,0,1,a,a,3620.0,1,2007-07-01
36390,566,4,2015-08-06,1,1,0,1,a,a,3620.0,1,2007-07-01
37246,566,3,2015-08-05,1,1,0,1,a,a,3620.0,1,2007-07-01
38102,566,2,2015-08-04,1,1,0,1,a,a,3620.0,1,2007-07-01
38958,566,1,2015-08-03,1,1,0,1,a,a,3620.0,1,2007-07-01
39814,566,7,2015-08-02,0,0,0,0,a,a,3620.0,1,2007-07-01
40670,566,6,2015-08-01,1,0,0,0,a,a,3620.0,1,2007-07-01
439,567,4,2015-09-17,1,1,0,0,c,a,1010.0,1,2012-09-01
1295,567,3,2015-09-16,1,1,0,0,c,a,1010.0,1,2012-09-01
2151,567,2,2015-09-15,1,1,0,0,c,a,1010.0,1,2012-09-01
3007,567,1,2015-09-14,1,1,0,0,c,a,1010.0,1,2012-09-01
3863,567,7,2015-09-13,0,0,0,0,c,a,1010.0,1,2012-09-01
4719,567,6,2015-09-12,1,0,0,0,c,a,1010.0,1,2012-09-01
5575,567,5,2015-09-11,1,0,0,0,c,a,1010.0,1,2012-09-01
6431,567,4,2015-09-10,1,0,0,0,c,a,1010.0,1,2012-09-01
7287,567,3,2015-09-09,1,0,0,0,c,a,1010.0,1,2012-09-01
8143,567,2,2015-09-08,1,0,0,0,c,a,1010.0,1,2012-09-01
8999,567,1,2015-09-07,1,0,0,0,c,a,1010.0,1,2012-09-01
9855,567,7,2015-09-06,0,0,0,0,c,a,1010.0,1,2012-09-01
10711,567,6,2015-09-05,1,0,0,0,c,a,1010.0,1,2012-09-01
11567,567,5,2015-09-04,1,1,0,0,c,a,1010.0,1,2012-09-01
12423,567,4,2015-09-03,1,1,0,0,c,a,1010.0,1,2012-09-01
13279,567,3,2015-09-02,1,1,0,0,c,a,1010.0,1,2012-09-01
14135,567,2,2015-09-01,1,1,0,0,c,a,1010.0,1,2012-09-01
14991,567,1,2015-08-31,1,1,0,0,c,a,1010.0,1,2012-09-01
15847,567,7,2015-08-30,0,0,0,0,c,a,1010.0,1,2012-09-01
16703,567,6,2015-08-29,1,0,0,0,c,a,1010.0,1,2012-09-01
17559,567,5,2015-08-28,1,0,0,0,c,a,1010.0,1,2012-09-01
18415,567,4,2015-08-27,1,0,0,0,c,a,1010.0,1,2012-09-01
19271,567,3,2015-08-26,1,0,0,0,c,a,1010.0,1,2012-09-01
20127,567,2,2015-08-25,1,0,0,0,c,a,1010.0,1,2012-09-01
20983,567,1,2015-08-24,1,0,0,0,c,a,1010.0,1,2012-09-01
21839,567,7,2015-08-23,0,0,0,0,c,a,1010.0,1,2012-09-01
22695,567,6,2015-08-22,1,0,0,0,c,a,1010.0,1,2012-09-01
23551,567,5,2015-08-21,1,1,0,0,c,a,1010.0,1,2012-09-01
24407,567,4,2015-08-20,1,1,0,0,c,a,1010.0,1,2012-09-01
25263,567,3,2015-08-19,1,1,0,0,c,a,1010.0,1,2012-09-01
26119,567,2,2015-08-18,1,1,0,0,c,a,1010.0,1,2012-09-01
26975,567,1,2015-08-17,1,1,0,0,c,a,1010.0,1,2012-09-01
27831,567,7,2015-08-16,0,0,0,0,c,a,1010.0,1,2012-09-01
28687,567,6,2015-08-15,1,0,0,0,c,a,1010.0,1,2012-09-01
29543,567,5,2015-08-14,1,0,0,0,c,a,1010.0,1,2012-09-01
30399,567,4,2015-08-13,1,0,0,0,c,a,1010.0,1,2012-09-01
31255,567,3,2015-08-12,1,0,0,0,c,a,1010.0,1,2012-09-01
32111,567,2,2015-08-11,1,0,0,1,c,a,1010.0,1,2012-09-01
32967,567,1,2015-08-10,1,0,0,1,c,a,1010.0,1,2012-09-01
33823,567,7,2015-08-09,0,0,0,0,c,a,1010.0,1,2012-09-01
34679,567,6,2015-08-08,1,0,0,0,c,a,1010.0,1,2012-09-01
35535,567,5,2015-08-07,1,1,0,1,c,a,1010.0,1,2012-09-01
36391,567,4,2015-08-06,1,1,0,1,c,a,1010.0,1,2012-09-01
37247,567,3,2015-08-05,1,1,0,1,c,a,1010.0,1,2012-09-01
38103,567,2,2015-08-04,1,1,0,1,c,a,1010.0,1,2012-09-01
38959,567,1,2015-08-03,1,1,0,1,c,a,1010.0,1,2012-09-01
39815,567,7,2015-08-02,0,0,0,0,c,a,1010.0,1,2012-09-01
40671,567,6,2015-08-01,1,0,0,0,c,a,1010.0,1,2012-09-01
440,568,4,2015-09-17,1,1,0,0,d,c,4270.0,1,2012-09-01
1296,568,3,2015-09-16,1,1,0,0,d,c,4270.0,1,2012-09-01
2152,568,2,2015-09-15,1,1,0,0,d,c,4270.0,1,2012-09-01
3008,568,1,2015-09-14,1,1,0,0,d,c,4270.0,1,2012-09-01
3864,568,7,2015-09-13,0,0,0,0,d,c,4270.0,1,2012-09-01
4720,568,6,2015-09-12,1,0,0,0,d,c,4270.0,1,2012-09-01
5576,568,5,2015-09-11,1,0,0,0,d,c,4270.0,1,2012-09-01
6432,568,4,2015-09-10,1,0,0,0,d,c,4270.0,1,2012-09-01
7288,568,3,2015-09-09,1,0,0,0,d,c,4270.0,1,2012-09-01
8144,568,2,2015-09-08,1,0,0,0,d,c,4270.0,1,2012-09-01
9000,568,1,2015-09-07,1,0,0,0,d,c,4270.0,1,2012-09-01
9856,568,7,2015-09-06,0,0,0,0,d,c,4270.0,1,2012-09-01
10712,568,6,2015-09-05,1,0,0,0,d,c,4270.0,1,2012-09-01
11568,568,5,2015-09-04,1,1,0,1,d,c,4270.0,1,2012-09-01
12424,568,4,2015-09-03,1,1,0,1,d,c,4270.0,1,2012-09-01
13280,568,3,2015-09-02,1,1,0,1,d,c,4270.0,1,2012-09-01
14136,568,2,2015-09-01,1,1,0,1,d,c,4270.0,1,2012-09-01
14992,568,1,2015-08-31,1,1,0,1,d,c,4270.0,1,2012-09-01
15848,568,7,2015-08-30,0,0,0,1,d,c,4270.0,1,2012-09-01
16704,568,6,2015-08-29,1,0,0,1,d,c,4270.0,1,2012-09-01
17560,568,5,2015-08-28,1,0,0,1,d,c,4270.0,1,2012-09-01
18416,568,4,2015-08-27,1,0,0,1,d,c,4270.0,1,2012-09-01
19272,568,3,2015-08-26,1,0,0,1,d,c,4270.0,1,2012-09-01
20128,568,2,2015-08-25,1,0,0,1,d,c,4270.0,1,2012-09-01
20984,568,1,2015-08-24,1,0,0,1,d,c,4270.0,1,2012-09-01
21840,568,7,2015-08-23,0,0,0,1,d,c,4270.0,1,2012-09-01
22696,568,6,2015-08-22,1,0,0,1,d,c,4270.0,1,2012-09-01
23552,568,5,2015-08-21,1,1,0,1,d,c,4270.0,1,2012-09-01
24408,568,4,2015-08-20,1,1,0,1,d,c,4270.0,1,2012-09-01
25264,568,3,2015-08-19,1,1,0,1,d,c,4270.0,1,2012-09-01
26120,568,2,2015-08-18,1,1,0,1,d,c,4270.0,1,2012-09-01
26976,568,1,2015-08-17,1,1,0,1,d,c,4270.0,1,2012-09-01
27832,568,7,2015-08-16,0,0,0,1,d,c,4270.0,1,2012-09-01
28688,568,6,2015-08-15,1,0,0,1,d,c,4270.0,1,2012-09-01
29544,568,5,2015-08-14,1,0,0,1,d,c,4270.0,1,2012-09-01
30400,568,4,2015-08-13,1,0,0,1,d,c,4270.0,1,2012-09-01
31256,568,3,2015-08-12,1,0,0,1,d,c,4270.0,1,2012-09-01
32112,568,2,2015-08-11,1,0,0,1,d,c,4270.0,1,2012-09-01
32968,568,1,2015-08-10,1,0,0,1,d,c,4270.0,1,2012-09-01
33824,568,7,2015-08-09,0,0,0,1,d,c,4270.0,1,2012-09-01
34680,568,6,2015-08-08,1,0,0,1,d,c,4270.0,1,2012-09-01
35536,568,5,2015-08-07,1,1,0,1,d,c,4270.0,1,2012-09-01
36392,568,4,2015-08-06,1,1,0,1,d,c,4270.0,1,2012-09-01
37248,568,3,2015-08-05,1,1,0,1,d,c,4270.0,1,2012-09-01
38104,568,2,2015-08-04,1,1,0,1,d,c,4270.0,1,2012-09-01
38960,568,1,2015-08-03,1,1,0,1,d,c,4270.0,1,2012-09-01
39816,568,7,2015-08-02,0,0,0,1,d,c,4270.0,1,2012-09-01
40672,568,6,2015-08-01,1,0,0,1,d,c,4270.0,1,2012-09-01
441,570,4,2015-09-17,1,1,0,0,a,a,180.0,0,2006-11-01
1297,570,3,2015-09-16,1,1,0,0,a,a,180.0,0,2006-11-01
2153,570,2,2015-09-15,1,1,0,0,a,a,180.0,0,2006-11-01
3009,570,1,2015-09-14,1,1,0,0,a,a,180.0,0,2006-11-01
3865,570,7,2015-09-13,0,0,0,0,a,a,180.0,0,2006-11-01
4721,570,6,2015-09-12,1,0,0,0,a,a,180.0,0,2006-11-01
5577,570,5,2015-09-11,1,0,0,0,a,a,180.0,0,2006-11-01
6433,570,4,2015-09-10,1,0,0,0,a,a,180.0,0,2006-11-01
7289,570,3,2015-09-09,1,0,0,0,a,a,180.0,0,2006-11-01
8145,570,2,2015-09-08,1,0,0,0,a,a,180.0,0,2006-11-01
9001,570,1,2015-09-07,1,0,0,0,a,a,180.0,0,2006-11-01
9857,570,7,2015-09-06,0,0,0,0,a,a,180.0,0,2006-11-01
10713,570,6,2015-09-05,1,0,0,0,a,a,180.0,0,2006-11-01
11569,570,5,2015-09-04,1,1,0,0,a,a,180.0,0,2006-11-01
12425,570,4,2015-09-03,1,1,0,0,a,a,180.0,0,2006-11-01
13281,570,3,2015-09-02,1,1,0,0,a,a,180.0,0,2006-11-01
14137,570,2,2015-09-01,1,1,0,0,a,a,180.0,0,2006-11-01
14993,570,1,2015-08-31,1,1,0,0,a,a,180.0,0,2006-11-01
15849,570,7,2015-08-30,0,0,0,0,a,a,180.0,0,2006-11-01
16705,570,6,2015-08-29,1,0,0,0,a,a,180.0,0,2006-11-01
17561,570,5,2015-08-28,1,0,0,0,a,a,180.0,0,2006-11-01
18417,570,4,2015-08-27,1,0,0,0,a,a,180.0,0,2006-11-01
19273,570,3,2015-08-26,1,0,0,0,a,a,180.0,0,2006-11-01
20129,570,2,2015-08-25,1,0,0,0,a,a,180.0,0,2006-11-01
20985,570,1,2015-08-24,1,0,0,0,a,a,180.0,0,2006-11-01
21841,570,7,2015-08-23,0,0,0,0,a,a,180.0,0,2006-11-01
22697,570,6,2015-08-22,1,0,0,0,a,a,180.0,0,2006-11-01
23553,570,5,2015-08-21,1,1,0,0,a,a,180.0,0,2006-11-01
24409,570,4,2015-08-20,1,1,0,0,a,a,180.0,0,2006-11-01
25265,570,3,2015-08-19,1,1,0,0,a,a,180.0,0,2006-11-01
26121,570,2,2015-08-18,1,1,0,0,a,a,180.0,0,2006-11-01
26977,570,1,2015-08-17,1,1,0,0,a,a,180.0,0,2006-11-01
27833,570,7,2015-08-16,0,0,0,0,a,a,180.0,0,2006-11-01
28689,570,6,2015-08-15,1,0,0,0,a,a,180.0,0,2006-11-01
29545,570,5,2015-08-14,1,0,0,0,a,a,180.0,0,2006-11-01
30401,570,4,2015-08-13,1,0,0,0,a,a,180.0,0,2006-11-01
31257,570,3,2015-08-12,1,0,0,0,a,a,180.0,0,2006-11-01
32113,570,2,2015-08-11,1,0,0,1,a,a,180.0,0,2006-11-01
32969,570,1,2015-08-10,1,0,0,1,a,a,180.0,0,2006-11-01
33825,570,7,2015-08-09,0,0,0,0,a,a,180.0,0,2006-11-01
34681,570,6,2015-08-08,1,0,0,0,a,a,180.0,0,2006-11-01
35537,570,5,2015-08-07,1,1,0,1,a,a,180.0,0,2006-11-01
36393,570,4,2015-08-06,1,1,0,1,a,a,180.0,0,2006-11-01
37249,570,3,2015-08-05,1,1,0,1,a,a,180.0,0,2006-11-01
38105,570,2,2015-08-04,1,1,0,1,a,a,180.0,0,2006-11-01
38961,570,1,2015-08-03,1,1,0,1,a,a,180.0,0,2006-11-01
39817,570,7,2015-08-02,0,0,0,0,a,a,180.0,0,2006-11-01
40673,570,6,2015-08-01,1,0,0,0,a,a,180.0,0,2006-11-01
442,571,4,2015-09-17,1,1,0,0,d,a,2110.0,1,1995-11-01
1298,571,3,2015-09-16,1,1,0,0,d,a,2110.0,1,1995-11-01
2154,571,2,2015-09-15,1,1,0,0,d,a,2110.0,1,1995-11-01
3010,571,1,2015-09-14,1,1,0,1,d,a,2110.0,1,1995-11-01
3866,571,7,2015-09-13,0,0,0,0,d,a,2110.0,1,1995-11-01
4722,571,6,2015-09-12,1,0,0,0,d,a,2110.0,1,1995-11-01
5578,571,5,2015-09-11,1,0,0,1,d,a,2110.0,1,1995-11-01
6434,571,4,2015-09-10,1,0,0,1,d,a,2110.0,1,1995-11-01
7290,571,3,2015-09-09,1,0,0,1,d,a,2110.0,1,1995-11-01
8146,571,2,2015-09-08,1,0,0,1,d,a,2110.0,1,1995-11-01
9002,571,1,2015-09-07,1,0,0,1,d,a,2110.0,1,1995-11-01
9858,571,7,2015-09-06,0,0,0,0,d,a,2110.0,1,1995-11-01
10714,571,6,2015-09-05,1,0,0,0,d,a,2110.0,1,1995-11-01
11570,571,5,2015-09-04,1,1,0,1,d,a,2110.0,1,1995-11-01
12426,571,4,2015-09-03,1,1,0,1,d,a,2110.0,1,1995-11-01
13282,571,3,2015-09-02,1,1,0,1,d,a,2110.0,1,1995-11-01
14138,571,2,2015-09-01,1,1,0,1,d,a,2110.0,1,1995-11-01
14994,571,1,2015-08-31,1,1,0,1,d,a,2110.0,1,1995-11-01
15850,571,7,2015-08-30,0,0,0,0,d,a,2110.0,1,1995-11-01
16706,571,6,2015-08-29,1,0,0,0,d,a,2110.0,1,1995-11-01
17562,571,5,2015-08-28,1,0,0,1,d,a,2110.0,1,1995-11-01
18418,571,4,2015-08-27,1,0,0,1,d,a,2110.0,1,1995-11-01
19274,571,3,2015-08-26,1,0,0,1,d,a,2110.0,1,1995-11-01
20130,571,2,2015-08-25,1,0,0,1,d,a,2110.0,1,1995-11-01
20986,571,1,2015-08-24,1,0,0,1,d,a,2110.0,1,1995-11-01
21842,571,7,2015-08-23,0,0,0,0,d,a,2110.0,1,1995-11-01
22698,571,6,2015-08-22,1,0,0,0,d,a,2110.0,1,1995-11-01
23554,571,5,2015-08-21,1,1,0,1,d,a,2110.0,1,1995-11-01
24410,571,4,2015-08-20,1,1,0,1,d,a,2110.0,1,1995-11-01
25266,571,3,2015-08-19,1,1,0,1,d,a,2110.0,1,1995-11-01
26122,571,2,2015-08-18,1,1,0,1,d,a,2110.0,1,1995-11-01
26978,571,1,2015-08-17,1,1,0,1,d,a,2110.0,1,1995-11-01
27834,571,7,2015-08-16,0,0,0,0,d,a,2110.0,1,1995-11-01
28690,571,6,2015-08-15,0,0,a,0,d,a,2110.0,1,1995-11-01
29546,571,5,2015-08-14,1,0,0,1,d,a,2110.0,1,1995-11-01
30402,571,4,2015-08-13,1,0,0,1,d,a,2110.0,1,1995-11-01
31258,571,3,2015-08-12,1,0,0,1,d,a,2110.0,1,1995-11-01
32114,571,2,2015-08-11,1,0,0,1,d,a,2110.0,1,1995-11-01
32970,571,1,2015-08-10,1,0,0,1,d,a,2110.0,1,1995-11-01
33826,571,7,2015-08-09,0,0,0,0,d,a,2110.0,1,1995-11-01
34682,571,6,2015-08-08,1,0,0,0,d,a,2110.0,1,1995-11-01
35538,571,5,2015-08-07,1,1,0,1,d,a,2110.0,1,1995-11-01
36394,571,4,2015-08-06,1,1,0,1,d,a,2110.0,1,1995-11-01
37250,571,3,2015-08-05,1,1,0,1,d,a,2110.0,1,1995-11-01
38106,571,2,2015-08-04,1,1,0,1,d,a,2110.0,1,1995-11-01
38962,571,1,2015-08-03,1,1,0,1,d,a,2110.0,1,1995-11-01
39818,571,7,2015-08-02,0,0,0,0,d,a,2110.0,1,1995-11-01
40674,571,6,2015-08-01,1,0,0,0,d,a,2110.0,1,1995-11-01
443,572,4,2015-09-17,1,1,0,0,d,c,9230.0,1,2004-04-01
1299,572,3,2015-09-16,1,1,0,0,d,c,9230.0,1,2004-04-01
2155,572,2,2015-09-15,1,1,0,0,d,c,9230.0,1,2004-04-01
3011,572,1,2015-09-14,1,1,0,0,d,c,9230.0,1,2004-04-01
3867,572,7,2015-09-13,0,0,0,0,d,c,9230.0,1,2004-04-01
4723,572,6,2015-09-12,1,0,0,0,d,c,9230.0,1,2004-04-01
5579,572,5,2015-09-11,1,0,0,0,d,c,9230.0,1,2004-04-01
6435,572,4,2015-09-10,1,0,0,0,d,c,9230.0,1,2004-04-01
7291,572,3,2015-09-09,1,0,0,0,d,c,9230.0,1,2004-04-01
8147,572,2,2015-09-08,1,0,0,0,d,c,9230.0,1,2004-04-01
9003,572,1,2015-09-07,1,0,0,0,d,c,9230.0,1,2004-04-01
9859,572,7,2015-09-06,0,0,0,0,d,c,9230.0,1,2004-04-01
10715,572,6,2015-09-05,1,0,0,0,d,c,9230.0,1,2004-04-01
11571,572,5,2015-09-04,1,1,0,0,d,c,9230.0,1,2004-04-01
12427,572,4,2015-09-03,1,1,0,0,d,c,9230.0,1,2004-04-01
13283,572,3,2015-09-02,1,1,0,0,d,c,9230.0,1,2004-04-01
14139,572,2,2015-09-01,1,1,0,0,d,c,9230.0,1,2004-04-01
14995,572,1,2015-08-31,1,1,0,0,d,c,9230.0,1,2004-04-01
15851,572,7,2015-08-30,0,0,0,0,d,c,9230.0,1,2004-04-01
16707,572,6,2015-08-29,1,0,0,0,d,c,9230.0,1,2004-04-01
17563,572,5,2015-08-28,1,0,0,0,d,c,9230.0,1,2004-04-01
18419,572,4,2015-08-27,1,0,0,0,d,c,9230.0,1,2004-04-01
19275,572,3,2015-08-26,1,0,0,0,d,c,9230.0,1,2004-04-01
20131,572,2,2015-08-25,1,0,0,0,d,c,9230.0,1,2004-04-01
20987,572,1,2015-08-24,1,0,0,0,d,c,9230.0,1,2004-04-01
21843,572,7,2015-08-23,0,0,0,0,d,c,9230.0,1,2004-04-01
22699,572,6,2015-08-22,1,0,0,0,d,c,9230.0,1,2004-04-01
